# http://127.0.0.1:3515 --workers 5 --loaded-duration-minutes 2 --output-dir run1
# {"appUrl":"http://127.0.0.1:3515","debugLog":false,"loadedDurationMinutes":2.0,"logLevel":"WARN","outputDir":"run1","overwriteOutput":false,"recordingPath":"recording.log","workers":5}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
2,2,0,PLAYER_SESSION_CREATE,1656926876142,0,
2,2,0,REQ_HOME_START,1656926876142,4,
2,2,0,REQ_HOME_END,1656926876442,4,
2,2,0,REQ_GET_START,1656926876442,5,
2,2,0,REQ_GET_END,1656926876459,5,
2,2,0,REQ_GET_START,1656926876460,6,
2,2,0,REQ_GET_END,1656926876478,6,
2,2,0,REQ_GET_START,1656926876478,7,
2,2,0,REQ_GET_END,1656926876511,7,
2,2,0,REQ_GET_START,1656926876511,8,
2,2,0,REQ_GET_END,1656926876538,8,
2,2,0,REQ_GET_START,1656926876538,9,
2,2,0,REQ_GET_END,1656926876550,9,
2,2,0,REQ_GET_START,1656926876550,10,
2,2,0,REQ_GET_END,1656926876561,10,
2,2,0,REQ_GET_START,1656926876561,11,
2,2,0,REQ_GET_END,1656926876568,11,
2,2,0,WS_OPEN_START,1656926876568,12,
2,2,0,WS_OPEN_END,1656926876590,12,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1656926876590,13,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1656926876609,13,
2,2,0,WS_SEND_START,1656926876609,13,
2,2,0,WS_SEND_END,1656926876609,13,
2,2,0,WS_RECV_INIT_START,1656926876609,14,
2,2,0,WS_RECV_INIT_END,1656926876609,14,
2,2,0,WS_RECV_START,1656926876609,15,
2,2,0,WS_RECV_END,1656926878814,15,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1656926878815,16,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1656926879055,16,
2,2,0,WS_SEND_START,1656926879055,16,
2,2,0,WS_SEND_END,1656926879055,16,
2,2,0,WS_RECV_START,1656926879055,17,
2,2,0,WS_RECV_END,1656926885303,17,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1656926885303,18,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1656926885341,18,
2,2,0,WS_CLOSE_START,1656926885341,18,
2,2,0,WS_CLOSE_END,1656926885342,18,
2,2,0,PLAYBACK_DONE,1656926885342,0,
