# http://127.0.0.1:3515 --workers 5 --loaded-duration-minutes 2 --output-dir run1
# {"appUrl":"http://127.0.0.1:3515","debugLog":false,"loadedDurationMinutes":2.0,"logLevel":"WARN","outputDir":"run1","overwriteOutput":false,"recordingPath":"recording.log","workers":5}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
18,0,4,PLAYER_SESSION_CREATE,1656926940167,0,
18,0,4,REQ_HOME_START,1656926940167,4,
18,0,4,REQ_HOME_END,1656926950719,4,
18,0,4,REQ_GET_START,1656926950719,5,
18,0,4,REQ_GET_END,1656926950727,5,
18,0,4,REQ_GET_START,1656926950727,6,
18,0,4,REQ_GET_END,1656926950730,6,
18,0,4,REQ_GET_START,1656926950730,7,
18,0,4,REQ_GET_END,1656926950743,7,
18,0,4,REQ_GET_START,1656926950743,8,
18,0,4,REQ_GET_END,1656926950751,8,
18,0,4,REQ_GET_START,1656926950751,9,
18,0,4,REQ_GET_END,1656926950760,9,
18,0,4,REQ_GET_START,1656926950760,10,
18,0,4,REQ_GET_END,1656926950767,10,
18,0,4,REQ_GET_START,1656926950767,11,
18,0,4,REQ_GET_END,1656926950776,11,
18,0,4,WS_OPEN_START,1656926950776,12,
18,0,4,WS_OPEN_END,1656926950878,12,
18,0,4,PLAYBACK_SLEEPBEFORE_START,1656926950879,13,
18,0,4,PLAYBACK_SLEEPBEFORE_END,1656926950898,13,
18,0,4,WS_SEND_START,1656926950898,13,
18,0,4,WS_SEND_END,1656926950898,13,
18,0,4,WS_RECV_INIT_START,1656926950898,14,
18,0,4,WS_RECV_INIT_END,1656926950902,14,
18,0,4,WS_RECV_START,1656926950902,15,
18,0,4,WS_RECV_END,1656926952924,15,
18,0,4,PLAYBACK_SLEEPBEFORE_START,1656926952924,16,
18,0,4,PLAYBACK_SLEEPBEFORE_END,1656926953164,16,
18,0,4,WS_SEND_START,1656926953164,16,
18,0,4,WS_SEND_END,1656926953164,16,
18,0,4,WS_RECV_START,1656926953164,17,
18,0,4,WS_RECV_END,1656926959255,17,
18,0,4,PLAYBACK_SLEEPBEFORE_START,1656926959255,18,
18,0,4,PLAYBACK_SLEEPBEFORE_END,1656926959293,18,
18,0,4,WS_CLOSE_START,1656926959293,18,
18,0,4,WS_CLOSE_END,1656926959297,18,
18,0,4,PLAYBACK_DONE,1656926959297,0,
