# http://127.0.0.1:3515 --workers 5 --loaded-duration-minutes 2 --output-dir run1
# {"appUrl":"http://127.0.0.1:3515","debugLog":false,"loadedDurationMinutes":2.0,"logLevel":"WARN","outputDir":"run1","overwriteOutput":false,"recordingPath":"recording.log","workers":5}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
24,4,4,PLAYER_SESSION_CREATE,1656926965427,0,
24,4,4,REQ_HOME_START,1656926965427,4,
24,4,4,REQ_HOME_END,1656926971720,4,
24,4,4,REQ_GET_START,1656926971720,5,
24,4,4,REQ_GET_END,1656926971752,5,
24,4,4,REQ_GET_START,1656926971752,6,
24,4,4,REQ_GET_END,1656926971784,6,
24,4,4,REQ_GET_START,1656926971784,7,
24,4,4,REQ_GET_END,1656926971803,7,
24,4,4,REQ_GET_START,1656926971803,8,
24,4,4,REQ_GET_END,1656926971826,8,
24,4,4,REQ_GET_START,1656926971826,9,
24,4,4,REQ_GET_END,1656926971846,9,
24,4,4,REQ_GET_START,1656926971846,10,
24,4,4,REQ_GET_END,1656926971864,10,
24,4,4,REQ_GET_START,1656926971864,11,
24,4,4,REQ_GET_END,1656926971892,11,
24,4,4,WS_OPEN_START,1656926971892,12,
24,4,4,WS_OPEN_END,1656926973994,12,
24,4,4,PLAYBACK_SLEEPBEFORE_START,1656926973994,13,
24,4,4,PLAYBACK_SLEEPBEFORE_END,1656926974012,13,
24,4,4,WS_SEND_START,1656926974012,13,
24,4,4,WS_SEND_END,1656926974012,13,
24,4,4,WS_RECV_INIT_START,1656926974012,14,
24,4,4,WS_RECV_INIT_END,1656926974013,14,
24,4,4,WS_RECV_START,1656926974013,15,
24,4,4,WS_RECV_END,1656926976072,15,
24,4,4,PLAYBACK_SLEEPBEFORE_START,1656926976072,16,
24,4,4,PLAYBACK_SLEEPBEFORE_END,1656926976313,16,
24,4,4,WS_SEND_START,1656926976313,16,
24,4,4,WS_SEND_END,1656926976313,16,
24,4,4,WS_RECV_START,1656926976313,17,
24,4,4,WS_RECV_END,1656926986492,17,
24,4,4,PLAYBACK_SLEEPBEFORE_START,1656926986493,18,
24,4,4,PLAYBACK_SLEEPBEFORE_END,1656926986531,18,
24,4,4,WS_CLOSE_START,1656926986531,18,
24,4,4,WS_CLOSE_END,1656926986534,18,
24,4,4,PLAYBACK_DONE,1656926986534,0,
