# http://127.0.0.1:3515 --workers 5 --loaded-duration-minutes 2 --output-dir run1
# {"appUrl":"http://127.0.0.1:3515","debugLog":false,"loadedDurationMinutes":2.0,"logLevel":"WARN","outputDir":"run1","overwriteOutput":false,"recordingPath":"recording.log","workers":5}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
20,3,3,PLAYER_SESSION_CREATE,1656926946605,0,
20,3,3,REQ_HOME_START,1656926946605,4,
20,3,3,REQ_HOME_END,1656926950807,4,
20,3,3,REQ_GET_START,1656926950807,5,
20,3,3,REQ_GET_END,1656926950817,5,
20,3,3,REQ_GET_START,1656926950817,6,
20,3,3,REQ_GET_END,1656926950824,6,
20,3,3,REQ_GET_START,1656926950824,7,
20,3,3,REQ_GET_END,1656926950841,7,
20,3,3,REQ_GET_START,1656926950841,8,
20,3,3,REQ_GET_END,1656926950854,8,
20,3,3,REQ_GET_START,1656926950854,9,
20,3,3,REQ_GET_END,1656926950856,9,
20,3,3,REQ_GET_START,1656926950856,10,
20,3,3,REQ_GET_END,1656926950868,10,
20,3,3,REQ_GET_START,1656926950868,11,
20,3,3,REQ_GET_END,1656926950882,11,
20,3,3,WS_OPEN_START,1656926950882,12,
20,3,3,WS_OPEN_END,1656926950954,12,
20,3,3,PLAYBACK_SLEEPBEFORE_START,1656926950954,13,
20,3,3,PLAYBACK_SLEEPBEFORE_END,1656926950973,13,
20,3,3,WS_SEND_START,1656926950973,13,
20,3,3,WS_SEND_END,1656926950973,13,
20,3,3,WS_RECV_INIT_START,1656926950973,14,
20,3,3,WS_RECV_INIT_END,1656926955008,14,
20,3,3,WS_RECV_START,1656926955008,15,
20,3,3,WS_RECV_END,1656926957065,15,
20,3,3,PLAYBACK_SLEEPBEFORE_START,1656926957066,16,
20,3,3,PLAYBACK_SLEEPBEFORE_END,1656926957306,16,
20,3,3,WS_SEND_START,1656926957306,16,
20,3,3,WS_SEND_END,1656926957306,16,
20,3,3,WS_RECV_START,1656926957306,17,
20,3,3,WS_RECV_END,1656926967496,17,
20,3,3,PLAYBACK_SLEEPBEFORE_START,1656926967496,18,
20,3,3,PLAYBACK_SLEEPBEFORE_END,1656926967534,18,
20,3,3,WS_CLOSE_START,1656926967535,18,
20,3,3,WS_CLOSE_END,1656926967535,18,
20,3,3,PLAYBACK_DONE,1656926967535,0,
