# http://127.0.0.1:3515 --workers 5 --loaded-duration-minutes 2 --output-dir run1
# {"appUrl":"http://127.0.0.1:3515","debugLog":false,"loadedDurationMinutes":2.0,"logLevel":"WARN","outputDir":"run1","overwriteOutput":false,"recordingPath":"recording.log","workers":5}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
10,1,2,PLAYER_SESSION_CREATE,1656926904595,0,
10,1,2,REQ_HOME_START,1656926904595,4,
10,1,2,REQ_HOME_END,1656926908586,4,
10,1,2,REQ_GET_START,1656926908586,5,
10,1,2,REQ_GET_END,1656926908630,5,
10,1,2,REQ_GET_START,1656926908630,6,
10,1,2,REQ_GET_END,1656926908641,6,
10,1,2,REQ_GET_START,1656926908641,7,
10,1,2,REQ_GET_END,1656926908663,7,
10,1,2,REQ_GET_START,1656926908664,8,
10,1,2,REQ_GET_END,1656926908695,8,
10,1,2,REQ_GET_START,1656926908695,9,
10,1,2,REQ_GET_END,1656926908705,9,
10,1,2,REQ_GET_START,1656926908705,10,
10,1,2,REQ_GET_END,1656926908709,10,
10,1,2,REQ_GET_START,1656926908709,11,
10,1,2,REQ_GET_END,1656926908712,11,
10,1,2,WS_OPEN_START,1656926908712,12,
10,1,2,WS_OPEN_END,1656926912962,12,
10,1,2,PLAYBACK_SLEEPBEFORE_START,1656926912963,13,
10,1,2,PLAYBACK_SLEEPBEFORE_END,1656926912981,13,
10,1,2,WS_SEND_START,1656926912981,13,
10,1,2,WS_SEND_END,1656926912981,13,
10,1,2,WS_RECV_INIT_START,1656926912981,14,
10,1,2,WS_RECV_INIT_END,1656926915000,14,
10,1,2,WS_RECV_START,1656926915000,15,
10,1,2,WS_RECV_END,1656926917104,15,
10,1,2,PLAYBACK_SLEEPBEFORE_START,1656926917105,16,
10,1,2,PLAYBACK_SLEEPBEFORE_END,1656926917345,16,
10,1,2,WS_SEND_START,1656926917345,16,
10,1,2,WS_SEND_END,1656926917345,16,
10,1,2,WS_RECV_START,1656926917345,17,
10,1,2,WS_RECV_END,1656926925481,17,
10,1,2,PLAYBACK_SLEEPBEFORE_START,1656926925482,18,
10,1,2,PLAYBACK_SLEEPBEFORE_END,1656926925520,18,
10,1,2,WS_CLOSE_START,1656926925520,18,
10,1,2,WS_CLOSE_END,1656926925521,18,
10,1,2,PLAYBACK_DONE,1656926925521,0,
