# http://127.0.0.1:3515 --workers 5 --loaded-duration-minutes 2 --output-dir run1
# {"appUrl":"http://127.0.0.1:3515","debugLog":false,"loadedDurationMinutes":2.0,"logLevel":"WARN","outputDir":"run1","overwriteOutput":false,"recordingPath":"recording.log","workers":5}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
3,3,0,PLAYER_SESSION_CREATE,1656926877229,0,
3,3,0,REQ_HOME_START,1656926877229,4,
3,3,0,REQ_HOME_END,1656926887384,4,
3,3,0,REQ_GET_START,1656926887384,5,
3,3,0,REQ_GET_END,1656926887393,5,
3,3,0,REQ_GET_START,1656926887393,6,
3,3,0,REQ_GET_END,1656926887397,6,
3,3,0,REQ_GET_START,1656926887398,7,
3,3,0,REQ_GET_END,1656926887428,7,
3,3,0,REQ_GET_START,1656926887429,8,
3,3,0,REQ_GET_END,1656926887464,8,
3,3,0,REQ_GET_START,1656926887464,9,
3,3,0,REQ_GET_END,1656926887470,9,
3,3,0,REQ_GET_START,1656926887476,10,
3,3,0,REQ_GET_END,1656926887480,10,
3,3,0,REQ_GET_START,1656926887480,11,
3,3,0,REQ_GET_END,1656926887488,11,
3,3,0,WS_OPEN_START,1656926887488,12,
3,3,0,WS_OPEN_END,1656926887774,12,
3,3,0,PLAYBACK_SLEEPBEFORE_START,1656926887774,13,
3,3,0,PLAYBACK_SLEEPBEFORE_END,1656926887792,13,
3,3,0,WS_SEND_START,1656926887792,13,
3,3,0,WS_SEND_END,1656926887792,13,
3,3,0,WS_RECV_INIT_START,1656926887792,14,
3,3,0,WS_RECV_INIT_END,1656926887793,14,
3,3,0,WS_RECV_START,1656926887793,15,
3,3,0,WS_RECV_END,1656926898309,15,
3,3,0,PLAYBACK_SLEEPBEFORE_START,1656926898309,16,
3,3,0,PLAYBACK_SLEEPBEFORE_END,1656926898549,16,
3,3,0,WS_SEND_START,1656926898549,16,
3,3,0,WS_SEND_END,1656926898550,16,
3,3,0,WS_RECV_START,1656926898550,17,
3,3,0,WS_RECV_END,1656926908479,17,
3,3,0,PLAYBACK_SLEEPBEFORE_START,1656926908479,18,
3,3,0,PLAYBACK_SLEEPBEFORE_END,1656926908517,18,
3,3,0,WS_CLOSE_START,1656926908518,18,
3,3,0,WS_CLOSE_END,1656926908552,18,
3,3,0,PLAYBACK_DONE,1656926908552,0,
