# http://127.0.0.1:3515 --workers 5 --loaded-duration-minutes 2 --output-dir run1
# {"appUrl":"http://127.0.0.1:3515","debugLog":false,"loadedDurationMinutes":2.0,"logLevel":"WARN","outputDir":"run1","overwriteOutput":false,"recordingPath":"recording.log","workers":5}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
12,3,1,PLAYER_SESSION_CREATE,1656926908553,0,
12,3,1,REQ_HOME_START,1656926908560,4,
12,3,1,REQ_HOME_END,1656926908735,4,
12,3,1,REQ_GET_START,1656926908735,5,
12,3,1,REQ_GET_END,1656926908742,5,
12,3,1,REQ_GET_START,1656926908742,6,
12,3,1,REQ_GET_END,1656926908746,6,
12,3,1,REQ_GET_START,1656926908746,7,
12,3,1,REQ_GET_END,1656926908763,7,
12,3,1,REQ_GET_START,1656926908763,8,
12,3,1,REQ_GET_END,1656926908786,8,
12,3,1,REQ_GET_START,1656926908786,9,
12,3,1,REQ_GET_END,1656926908791,9,
12,3,1,REQ_GET_START,1656926908791,10,
12,3,1,REQ_GET_END,1656926908795,10,
12,3,1,REQ_GET_START,1656926908795,11,
12,3,1,REQ_GET_END,1656926908797,11,
12,3,1,WS_OPEN_START,1656926908797,12,
12,3,1,WS_OPEN_END,1656926912966,12,
12,3,1,PLAYBACK_SLEEPBEFORE_START,1656926912966,13,
12,3,1,PLAYBACK_SLEEPBEFORE_END,1656926912984,13,
12,3,1,WS_SEND_START,1656926912984,13,
12,3,1,WS_SEND_END,1656926912984,13,
12,3,1,WS_RECV_INIT_START,1656926912984,14,
12,3,1,WS_RECV_INIT_END,1656926915017,14,
12,3,1,WS_RECV_START,1656926915017,15,
12,3,1,WS_RECV_END,1656926919316,15,
12,3,1,PLAYBACK_SLEEPBEFORE_START,1656926919316,16,
12,3,1,PLAYBACK_SLEEPBEFORE_END,1656926919556,16,
12,3,1,WS_SEND_START,1656926919556,16,
12,3,1,WS_SEND_END,1656926919556,16,
12,3,1,WS_RECV_START,1656926919557,17,
12,3,1,WS_RECV_END,1656926927645,17,
12,3,1,PLAYBACK_SLEEPBEFORE_START,1656926927645,18,
12,3,1,PLAYBACK_SLEEPBEFORE_END,1656926927683,18,
12,3,1,WS_CLOSE_START,1656926927683,18,
12,3,1,WS_CLOSE_END,1656926927683,18,
12,3,1,PLAYBACK_DONE,1656926927683,0,
