# http://127.0.0.1:3515 --workers 5 --loaded-duration-minutes 2 --output-dir run1
# {"appUrl":"http://127.0.0.1:3515","debugLog":false,"loadedDurationMinutes":2.0,"logLevel":"WARN","outputDir":"run1","overwriteOutput":false,"recordingPath":"recording.log","workers":5}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
21,1,4,PLAYER_SESSION_CREATE,1656926948568,0,
21,1,4,REQ_HOME_START,1656926948568,4,
21,1,4,REQ_HOME_END,1656926950838,4,
21,1,4,REQ_GET_START,1656926950838,5,
21,1,4,REQ_GET_END,1656926950848,5,
21,1,4,REQ_GET_START,1656926950848,6,
21,1,4,REQ_GET_END,1656926950857,6,
21,1,4,REQ_GET_START,1656926950857,7,
21,1,4,REQ_GET_END,1656926950888,7,
21,1,4,REQ_GET_START,1656926950888,8,
21,1,4,REQ_GET_END,1656926950908,8,
21,1,4,REQ_GET_START,1656926950908,9,
21,1,4,REQ_GET_END,1656926950928,9,
21,1,4,REQ_GET_START,1656926950928,10,
21,1,4,REQ_GET_END,1656926950933,10,
21,1,4,REQ_GET_START,1656926950933,11,
21,1,4,REQ_GET_END,1656926950935,11,
21,1,4,WS_OPEN_START,1656926950935,12,
21,1,4,WS_OPEN_END,1656926955013,12,
21,1,4,PLAYBACK_SLEEPBEFORE_START,1656926955014,13,
21,1,4,PLAYBACK_SLEEPBEFORE_END,1656926955032,13,
21,1,4,WS_SEND_START,1656926955032,13,
21,1,4,WS_SEND_END,1656926955032,13,
21,1,4,WS_RECV_INIT_START,1656926955032,14,
21,1,4,WS_RECV_INIT_END,1656926959261,14,
21,1,4,WS_RECV_START,1656926959261,15,
21,1,4,WS_RECV_END,1656926961337,15,
21,1,4,PLAYBACK_SLEEPBEFORE_START,1656926961337,16,
21,1,4,PLAYBACK_SLEEPBEFORE_END,1656926961577,16,
21,1,4,WS_SEND_START,1656926961577,16,
21,1,4,WS_SEND_END,1656926961577,16,
21,1,4,WS_RECV_START,1656926961577,17,
21,1,4,WS_RECV_END,1656926969645,17,
21,1,4,PLAYBACK_SLEEPBEFORE_START,1656926969645,18,
21,1,4,PLAYBACK_SLEEPBEFORE_END,1656926969683,18,
21,1,4,WS_CLOSE_START,1656926969683,18,
21,1,4,WS_CLOSE_END,1656926969686,18,
21,1,4,PLAYBACK_DONE,1656926969686,0,
