# http://127.0.0.1:3515 --workers 5 --loaded-duration-minutes 2 --output-dir run1
# {"appUrl":"http://127.0.0.1:3515","debugLog":false,"loadedDurationMinutes":2.0,"logLevel":"WARN","outputDir":"run1","overwriteOutput":false,"recordingPath":"recording.log","workers":5}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
17,2,3,PLAYER_SESSION_CREATE,1656926929660,0,
17,2,3,REQ_HOME_START,1656926929660,4,
17,2,3,REQ_HOME_END,1656926929837,4,
17,2,3,REQ_GET_START,1656926929837,5,
17,2,3,REQ_GET_END,1656926929844,5,
17,2,3,REQ_GET_START,1656926929844,6,
17,2,3,REQ_GET_END,1656926929846,6,
17,2,3,REQ_GET_START,1656926929846,7,
17,2,3,REQ_GET_END,1656926929870,7,
17,2,3,REQ_GET_START,1656926929870,8,
17,2,3,REQ_GET_END,1656926929883,8,
17,2,3,REQ_GET_START,1656926929883,9,
17,2,3,REQ_GET_END,1656926929885,9,
17,2,3,REQ_GET_START,1656926929885,10,
17,2,3,REQ_GET_END,1656926929889,10,
17,2,3,REQ_GET_START,1656926929889,11,
17,2,3,REQ_GET_END,1656926929891,11,
17,2,3,WS_OPEN_START,1656926929891,12,
17,2,3,WS_OPEN_END,1656926934011,12,
17,2,3,PLAYBACK_SLEEPBEFORE_START,1656926934011,13,
17,2,3,PLAYBACK_SLEEPBEFORE_END,1656926934029,13,
17,2,3,WS_SEND_START,1656926934029,13,
17,2,3,WS_SEND_END,1656926934029,13,
17,2,3,WS_RECV_INIT_START,1656926934029,14,
17,2,3,WS_RECV_INIT_END,1656926940131,14,
17,2,3,WS_RECV_START,1656926940132,15,
17,2,3,WS_RECV_END,1656926942317,15,
17,2,3,PLAYBACK_SLEEPBEFORE_START,1656926942317,16,
17,2,3,PLAYBACK_SLEEPBEFORE_END,1656926942557,16,
17,2,3,WS_SEND_START,1656926942558,16,
17,2,3,WS_SEND_END,1656926942558,16,
17,2,3,WS_RECV_START,1656926942558,17,
17,2,3,WS_RECV_END,1656926950692,17,
17,2,3,PLAYBACK_SLEEPBEFORE_START,1656926950692,18,
17,2,3,PLAYBACK_SLEEPBEFORE_END,1656926950730,18,
17,2,3,WS_CLOSE_START,1656926950730,18,
17,2,3,WS_CLOSE_END,1656926950732,18,
17,2,3,PLAYBACK_DONE,1656926950732,0,
