# http://127.0.0.1:3515 --workers 5 --loaded-duration-minutes 2 --output-dir run1
# {"appUrl":"http://127.0.0.1:3515","debugLog":false,"loadedDurationMinutes":2.0,"logLevel":"WARN","outputDir":"run1","overwriteOutput":false,"recordingPath":"recording.log","workers":5}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
1,1,0,PLAYER_SESSION_CREATE,1656926875056,0,
1,1,0,REQ_HOME_START,1656926875056,4,
1,1,0,REQ_HOME_END,1656926876420,4,
1,1,0,REQ_GET_START,1656926876420,5,
1,1,0,REQ_GET_END,1656926876440,5,
1,1,0,REQ_GET_START,1656926876440,6,
1,1,0,REQ_GET_END,1656926876464,6,
1,1,0,REQ_GET_START,1656926876464,7,
1,1,0,REQ_GET_END,1656926876505,7,
1,1,0,REQ_GET_START,1656926876505,8,
1,1,0,REQ_GET_END,1656926876523,8,
1,1,0,REQ_GET_START,1656926876523,9,
1,1,0,REQ_GET_END,1656926876539,9,
1,1,0,REQ_GET_START,1656926876539,10,
1,1,0,REQ_GET_END,1656926876551,10,
1,1,0,REQ_GET_START,1656926876552,11,
1,1,0,REQ_GET_END,1656926876561,11,
1,1,0,WS_OPEN_START,1656926876562,12,
1,1,0,WS_OPEN_END,1656926876590,12,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1656926876590,13,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1656926876608,13,
1,1,0,WS_SEND_START,1656926876608,13,
1,1,0,WS_SEND_END,1656926876608,13,
1,1,0,WS_RECV_INIT_START,1656926876608,14,
1,1,0,WS_RECV_INIT_END,1656926876609,14,
1,1,0,WS_RECV_START,1656926876609,15,
1,1,0,WS_RECV_END,1656926880930,15,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1656926880930,16,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1656926881170,16,
1,1,0,WS_SEND_START,1656926881170,16,
1,1,0,WS_SEND_END,1656926881171,16,
1,1,0,WS_RECV_START,1656926881171,17,
1,1,0,WS_RECV_END,1656926887361,17,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1656926887361,18,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1656926887404,18,
1,1,0,WS_CLOSE_START,1656926887404,18,
1,1,0,WS_CLOSE_END,1656926887407,18,
1,1,0,PLAYBACK_DONE,1656926887407,0,
