# http://127.0.0.1:3515 --workers 5 --loaded-duration-minutes 2 --output-dir run1
# {"appUrl":"http://127.0.0.1:3515","debugLog":false,"loadedDurationMinutes":2.0,"logLevel":"WARN","outputDir":"run1","overwriteOutput":false,"recordingPath":"recording.log","workers":5}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
23,0,5,PLAYER_SESSION_CREATE,1656926959300,0,
23,0,5,REQ_HOME_START,1656926959300,4,
23,0,5,REQ_HOME_END,1656926971677,4,
23,0,5,REQ_GET_START,1656926971677,5,
23,0,5,REQ_GET_END,1656926971685,5,
23,0,5,REQ_GET_START,1656926971685,6,
23,0,5,REQ_GET_END,1656926971687,6,
23,0,5,REQ_GET_START,1656926971687,7,
23,0,5,REQ_GET_END,1656926971711,7,
23,0,5,REQ_GET_START,1656926971711,8,
23,0,5,REQ_GET_END,1656926971738,8,
23,0,5,REQ_GET_START,1656926971738,9,
23,0,5,REQ_GET_END,1656926971751,9,
23,0,5,REQ_GET_START,1656926971751,10,
23,0,5,REQ_GET_END,1656926971779,10,
23,0,5,REQ_GET_START,1656926971779,11,
23,0,5,REQ_GET_END,1656926971800,11,
23,0,5,WS_OPEN_START,1656926971800,12,
23,0,5,WS_OPEN_END,1656926971860,12,
23,0,5,PLAYBACK_SLEEPBEFORE_START,1656926971860,13,
23,0,5,PLAYBACK_SLEEPBEFORE_END,1656926971879,13,
23,0,5,WS_SEND_START,1656926971880,13,
23,0,5,WS_SEND_END,1656926971880,13,
23,0,5,WS_RECV_INIT_START,1656926971880,14,
23,0,5,WS_RECV_INIT_END,1656926971880,14,
23,0,5,WS_RECV_START,1656926971880,15,
23,0,5,WS_RECV_END,1656926973990,15,
23,0,5,PLAYBACK_SLEEPBEFORE_START,1656926973990,16,
23,0,5,PLAYBACK_SLEEPBEFORE_END,1656926974230,16,
23,0,5,WS_SEND_START,1656926974230,16,
23,0,5,WS_SEND_END,1656926974230,16,
23,0,5,WS_RECV_START,1656926974230,17,
23,0,5,WS_RECV_END,1656926984497,17,
23,0,5,PLAYBACK_SLEEPBEFORE_START,1656926984497,18,
23,0,5,PLAYBACK_SLEEPBEFORE_END,1656926984535,18,
23,0,5,WS_CLOSE_START,1656926984536,18,
23,0,5,WS_CLOSE_END,1656926984536,18,
23,0,5,PLAYBACK_DONE,1656926984536,0,
