# http://127.0.0.1:3515 --workers 5 --loaded-duration-minutes 2 --output-dir run1
# {"appUrl":"http://127.0.0.1:3515","debugLog":false,"loadedDurationMinutes":2.0,"logLevel":"WARN","outputDir":"run1","overwriteOutput":false,"recordingPath":"recording.log","workers":5}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
15,1,3,PLAYER_SESSION_CREATE,1656926925522,0,
15,1,3,REQ_HOME_START,1656926925522,4,
15,1,3,REQ_HOME_END,1656926929727,4,
15,1,3,REQ_GET_START,1656926929727,5,
15,1,3,REQ_GET_END,1656926929739,5,
15,1,3,REQ_GET_START,1656926929740,6,
15,1,3,REQ_GET_END,1656926929749,6,
15,1,3,REQ_GET_START,1656926929749,7,
15,1,3,REQ_GET_END,1656926929769,7,
15,1,3,REQ_GET_START,1656926929769,8,
15,1,3,REQ_GET_END,1656926929785,8,
15,1,3,REQ_GET_START,1656926929785,9,
15,1,3,REQ_GET_END,1656926929798,9,
15,1,3,REQ_GET_START,1656926929798,10,
15,1,3,REQ_GET_END,1656926929805,10,
15,1,3,REQ_GET_START,1656926929806,11,
15,1,3,REQ_GET_END,1656926929821,11,
15,1,3,WS_OPEN_START,1656926929821,12,
15,1,3,WS_OPEN_END,1656926931931,12,
15,1,3,PLAYBACK_SLEEPBEFORE_START,1656926931931,13,
15,1,3,PLAYBACK_SLEEPBEFORE_END,1656926931949,13,
15,1,3,WS_SEND_START,1656926931949,13,
15,1,3,WS_SEND_END,1656926931949,13,
15,1,3,WS_RECV_INIT_START,1656926931949,14,
15,1,3,WS_RECV_INIT_END,1656926934023,14,
15,1,3,WS_RECV_START,1656926934023,15,
15,1,3,WS_RECV_END,1656926938177,15,
15,1,3,PLAYBACK_SLEEPBEFORE_START,1656926938177,16,
15,1,3,PLAYBACK_SLEEPBEFORE_END,1656926938417,16,
15,1,3,WS_SEND_START,1656926938417,16,
15,1,3,WS_SEND_END,1656926938417,16,
15,1,3,WS_RECV_START,1656926938417,17,
15,1,3,WS_RECV_END,1656926948528,17,
15,1,3,PLAYBACK_SLEEPBEFORE_START,1656926948528,18,
15,1,3,PLAYBACK_SLEEPBEFORE_END,1656926948566,18,
15,1,3,WS_CLOSE_START,1656926948566,18,
15,1,3,WS_CLOSE_END,1656926948567,18,
15,1,3,PLAYBACK_DONE,1656926948567,0,
