# http://127.0.0.1:3515 --workers 5 --loaded-duration-minutes 2 --output-dir run1
# {"appUrl":"http://127.0.0.1:3515","debugLog":false,"loadedDurationMinutes":2.0,"logLevel":"WARN","outputDir":"run1","overwriteOutput":false,"recordingPath":"recording.log","workers":5}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
28,0,6,PLAYER_SESSION_CREATE,1656926984537,0,
28,0,6,REQ_HOME_START,1656926984537,4,
28,0,6,REQ_HOME_END,1656926992737,4,
28,0,6,REQ_GET_START,1656926992737,5,
28,0,6,REQ_GET_END,1656926992746,5,
28,0,6,REQ_GET_START,1656926992746,6,
28,0,6,REQ_GET_END,1656926992754,6,
28,0,6,REQ_GET_START,1656926992754,7,
28,0,6,REQ_GET_END,1656926992788,7,
28,0,6,REQ_GET_START,1656926992788,8,
28,0,6,REQ_GET_END,1656926992796,8,
28,0,6,REQ_GET_START,1656926992796,9,
28,0,6,REQ_GET_END,1656926992815,9,
28,0,6,REQ_GET_START,1656926992815,10,
28,0,6,REQ_GET_END,1656926992825,10,
28,0,6,REQ_GET_START,1656926992825,11,
28,0,6,REQ_GET_END,1656926992857,11,
28,0,6,WS_OPEN_START,1656926992857,12,
28,0,6,WS_OPEN_END,1656926992887,12,
28,0,6,PLAYBACK_SLEEPBEFORE_START,1656926992887,13,
28,0,6,PLAYBACK_SLEEPBEFORE_END,1656926992905,13,
28,0,6,WS_SEND_START,1656926992905,13,
28,0,6,WS_SEND_END,1656926992906,13,
28,0,6,WS_RECV_INIT_START,1656926992906,14,
28,0,6,WS_RECV_INIT_END,1656926992906,14,
28,0,6,WS_RECV_START,1656926992906,15,
28,0,6,WS_RECV_END,1656926995005,15,
28,0,6,PLAYBACK_SLEEPBEFORE_START,1656926995006,16,
28,0,6,PLAYBACK_SLEEPBEFORE_END,1656926995246,16,
28,0,6,WS_SEND_START,1656926995246,16,
28,0,6,WS_SEND_END,1656926995246,16,
28,0,6,WS_RECV_START,1656926995246,17,
28,0,6,WS_RECV_END,1656927006247,17,
28,0,6,PLAYBACK_SLEEPBEFORE_START,1656927006247,18,
28,0,6,PLAYBACK_SLEEPBEFORE_END,1656927006285,18,
28,0,6,WS_CLOSE_START,1656927006285,18,
28,0,6,WS_CLOSE_END,1656927006286,18,
28,0,6,PLAYBACK_DONE,1656927006286,0,
