# http://127.0.0.1:3515 --workers 5 --loaded-duration-minutes 2 --output-dir run1
# {"appUrl":"http://127.0.0.1:3515","debugLog":false,"loadedDurationMinutes":2.0,"logLevel":"WARN","outputDir":"run1","overwriteOutput":false,"recordingPath":"recording.log","workers":5}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
13,0,3,PLAYER_SESSION_CREATE,1656926915032,0,
13,0,3,REQ_HOME_START,1656926915032,4,
13,0,3,REQ_HOME_END,1656926929634,4,
13,0,3,REQ_GET_START,1656926929634,5,
13,0,3,REQ_GET_END,1656926929643,5,
13,0,3,REQ_GET_START,1656926929643,6,
13,0,3,REQ_GET_END,1656926929646,6,
13,0,3,REQ_GET_START,1656926929646,7,
13,0,3,REQ_GET_END,1656926929663,7,
13,0,3,REQ_GET_START,1656926929663,8,
13,0,3,REQ_GET_END,1656926929672,8,
13,0,3,REQ_GET_START,1656926929672,9,
13,0,3,REQ_GET_END,1656926929679,9,
13,0,3,REQ_GET_START,1656926929679,10,
13,0,3,REQ_GET_END,1656926929695,10,
13,0,3,REQ_GET_START,1656926929695,11,
13,0,3,REQ_GET_END,1656926929702,11,
13,0,3,WS_OPEN_START,1656926929702,12,
13,0,3,WS_OPEN_END,1656926929826,12,
13,0,3,PLAYBACK_SLEEPBEFORE_START,1656926929826,13,
13,0,3,PLAYBACK_SLEEPBEFORE_END,1656926929845,13,
13,0,3,WS_SEND_START,1656926929845,13,
13,0,3,WS_SEND_END,1656926929845,13,
13,0,3,WS_RECV_INIT_START,1656926929845,14,
13,0,3,WS_RECV_INIT_END,1656926929875,14,
13,0,3,WS_RECV_START,1656926929875,15,
13,0,3,WS_RECV_END,1656926931922,15,
13,0,3,PLAYBACK_SLEEPBEFORE_START,1656926931923,16,
13,0,3,PLAYBACK_SLEEPBEFORE_END,1656926932163,16,
13,0,3,WS_SEND_START,1656926932163,16,
13,0,3,WS_SEND_END,1656926932163,16,
13,0,3,WS_RECV_START,1656926932163,17,
13,0,3,WS_RECV_END,1656926940124,17,
13,0,3,PLAYBACK_SLEEPBEFORE_START,1656926940125,18,
13,0,3,PLAYBACK_SLEEPBEFORE_END,1656926940163,18,
13,0,3,WS_CLOSE_START,1656926940163,18,
13,0,3,WS_CLOSE_END,1656926940166,18,
13,0,3,PLAYBACK_DONE,1656926940166,0,
