# http://127.0.0.1:3515 --workers 5 --loaded-duration-minutes 2 --output-dir run1
# {"appUrl":"http://127.0.0.1:3515","debugLog":false,"loadedDurationMinutes":2.0,"logLevel":"WARN","outputDir":"run1","overwriteOutput":false,"recordingPath":"recording.log","workers":5}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
9,0,2,PLAYER_SESSION_CREATE,1656926902412,0,
9,0,2,REQ_HOME_START,1656926902412,4,
9,0,2,REQ_HOME_END,1656926908541,4,
9,0,2,REQ_GET_START,1656926908541,5,
9,0,2,REQ_GET_END,1656926908549,5,
9,0,2,REQ_GET_START,1656926908549,6,
9,0,2,REQ_GET_END,1656926908585,6,
9,0,2,REQ_GET_START,1656926908585,7,
9,0,2,REQ_GET_END,1656926908621,7,
9,0,2,REQ_GET_START,1656926908621,8,
9,0,2,REQ_GET_END,1656926908629,8,
9,0,2,REQ_GET_START,1656926908629,9,
9,0,2,REQ_GET_END,1656926908637,9,
9,0,2,REQ_GET_START,1656926908637,10,
9,0,2,REQ_GET_END,1656926908641,10,
9,0,2,REQ_GET_START,1656926908641,11,
9,0,2,REQ_GET_END,1656926908644,11,
9,0,2,WS_OPEN_START,1656926908644,12,
9,0,2,WS_OPEN_END,1656926908660,12,
9,0,2,PLAYBACK_SLEEPBEFORE_START,1656926908660,13,
9,0,2,PLAYBACK_SLEEPBEFORE_END,1656926908678,13,
9,0,2,WS_SEND_START,1656926908679,13,
9,0,2,WS_SEND_END,1656926908679,13,
9,0,2,WS_RECV_INIT_START,1656926908679,14,
9,0,2,WS_RECV_INIT_END,1656926908782,14,
9,0,2,WS_RECV_START,1656926908782,15,
9,0,2,WS_RECV_END,1656926910894,15,
9,0,2,PLAYBACK_SLEEPBEFORE_START,1656926910894,16,
9,0,2,PLAYBACK_SLEEPBEFORE_END,1656926911134,16,
9,0,2,WS_SEND_START,1656926911134,16,
9,0,2,WS_SEND_END,1656926911134,16,
9,0,2,WS_RECV_START,1656926911134,17,
9,0,2,WS_RECV_END,1656926914990,17,
9,0,2,PLAYBACK_SLEEPBEFORE_START,1656926914990,18,
9,0,2,PLAYBACK_SLEEPBEFORE_END,1656926915028,18,
9,0,2,WS_CLOSE_START,1656926915028,18,
9,0,2,WS_CLOSE_END,1656926915031,18,
9,0,2,PLAYBACK_DONE,1656926915031,0,
