# http://127.0.0.1:3515 --workers 5 --loaded-duration-minutes 2 --output-dir run1
# {"appUrl":"http://127.0.0.1:3515","debugLog":false,"loadedDurationMinutes":2.0,"logLevel":"WARN","outputDir":"run1","overwriteOutput":false,"recordingPath":"recording.log","workers":5}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
32,3,5,PLAYER_SESSION_CREATE,1656926992744,0,
32,3,5,REQ_HOME_START,1656926992744,4,
32,3,5,REQ_HOME_END,1656926992868,4,
32,3,5,REQ_GET_START,1656926992868,5,
32,3,5,REQ_GET_END,1656926992897,5,
32,3,5,REQ_GET_START,1656926992897,6,
32,3,5,REQ_GET_END,1656926992913,6,
32,3,5,REQ_GET_START,1656926992913,7,
32,3,5,REQ_GET_END,1656926992929,7,
32,3,5,REQ_GET_START,1656926992929,8,
32,3,5,REQ_GET_END,1656926992943,8,
32,3,5,REQ_GET_START,1656926992943,9,
32,3,5,REQ_GET_END,1656926992945,9,
32,3,5,REQ_GET_START,1656926992945,10,
32,3,5,REQ_GET_END,1656926992948,10,
32,3,5,REQ_GET_START,1656926992948,11,
32,3,5,REQ_GET_END,1656926992956,11,
32,3,5,WS_OPEN_START,1656926992956,12,
32,3,5,WS_OPEN_END,1656926995044,12,
32,3,5,PLAYBACK_SLEEPBEFORE_START,1656926995044,13,
32,3,5,PLAYBACK_SLEEPBEFORE_END,1656926995064,13,
32,3,5,WS_SEND_START,1656926995064,13,
32,3,5,WS_SEND_END,1656926995064,13,
32,3,5,WS_RECV_INIT_START,1656926995064,14,
32,3,5,WS_RECV_INIT_END,1656926995065,14,
32,3,5,WS_RECV_START,1656926995065,15,
32,3,5,WS_RECV_END,1656927001496,15,
32,3,5,PLAYBACK_SLEEPBEFORE_START,1656927001496,16,
32,3,5,PLAYBACK_SLEEPBEFORE_END,1656927001737,16,
32,3,5,WS_SEND_START,1656927001737,16,
32,3,5,WS_SEND_END,1656927001737,16,
32,3,5,WS_RECV_START,1656927001737,17,
32,3,5,WS_RECV_END,1656927012846,17,
32,3,5,PLAYBACK_SLEEPBEFORE_START,1656927012846,18,
32,3,5,PLAYBACK_SLEEPBEFORE_END,1656927012884,18,
32,3,5,WS_CLOSE_START,1656927012884,18,
32,3,5,WS_CLOSE_END,1656927012885,18,
32,3,5,PLAYBACK_DONE,1656927012885,0,
