# http://127.0.0.1:3515 --workers 5 --loaded-duration-minutes 2 --output-dir run1
# {"appUrl":"http://127.0.0.1:3515","debugLog":false,"loadedDurationMinutes":2.0,"logLevel":"WARN","outputDir":"run1","overwriteOutput":false,"recordingPath":"recording.log","workers":5}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
31,1,6,PLAYER_SESSION_CREATE,1656926990555,0,
31,1,6,REQ_HOME_START,1656926990556,4,
31,1,6,REQ_HOME_END,1656926992827,4,
31,1,6,REQ_GET_START,1656926992827,5,
31,1,6,REQ_GET_END,1656926992865,5,
31,1,6,REQ_GET_START,1656926992865,6,
31,1,6,REQ_GET_END,1656926992891,6,
31,1,6,REQ_GET_START,1656926992891,7,
31,1,6,REQ_GET_END,1656926992915,7,
31,1,6,REQ_GET_START,1656926992915,8,
31,1,6,REQ_GET_END,1656926992939,8,
31,1,6,REQ_GET_START,1656926992939,9,
31,1,6,REQ_GET_END,1656926992946,9,
31,1,6,REQ_GET_START,1656926992946,10,
31,1,6,REQ_GET_END,1656926992951,10,
31,1,6,REQ_GET_START,1656926992951,11,
31,1,6,REQ_GET_END,1656926992959,11,
31,1,6,WS_OPEN_START,1656926992959,12,
31,1,6,WS_OPEN_END,1656926995061,12,
31,1,6,PLAYBACK_SLEEPBEFORE_START,1656926995061,13,
31,1,6,PLAYBACK_SLEEPBEFORE_END,1656926995079,13,
31,1,6,WS_SEND_START,1656926995079,13,
31,1,6,WS_SEND_END,1656926995079,13,
31,1,6,WS_RECV_INIT_START,1656926995079,14,
31,1,6,WS_RECV_INIT_END,1656926995079,14,
31,1,6,WS_RECV_START,1656926995079,15,
31,1,6,WS_RECV_END,1656927003874,15,
31,1,6,PLAYBACK_SLEEPBEFORE_START,1656927003874,16,
31,1,6,PLAYBACK_SLEEPBEFORE_END,1656927004114,16,
31,1,6,WS_SEND_START,1656927004114,16,
31,1,6,WS_SEND_END,1656927004115,16,
31,1,6,WS_RECV_START,1656927004115,17,
31,1,6,WS_RECV_END,1656927015149,17,
31,1,6,PLAYBACK_SLEEPBEFORE_START,1656927015149,18,
31,1,6,PLAYBACK_SLEEPBEFORE_END,1656927015187,18,
31,1,6,WS_CLOSE_START,1656927015187,18,
31,1,6,WS_CLOSE_END,1656927015187,18,
31,1,6,PLAYBACK_DONE,1656927015187,0,
