# http://127.0.0.1:3515 --workers 5 --loaded-duration-minutes 2 --output-dir run1
# {"appUrl":"http://127.0.0.1:3515","debugLog":false,"loadedDurationMinutes":2.0,"logLevel":"WARN","outputDir":"run1","overwriteOutput":false,"recordingPath":"recording.log","workers":5}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
30,2,6,PLAYER_SESSION_CREATE,1656926988564,0,
30,2,6,REQ_HOME_START,1656926988564,4,
30,2,6,REQ_HOME_END,1656926992796,4,
30,2,6,REQ_GET_START,1656926992796,5,
30,2,6,REQ_GET_END,1656926992813,5,
30,2,6,REQ_GET_START,1656926992813,6,
30,2,6,REQ_GET_END,1656926992823,6,
30,2,6,REQ_GET_START,1656926992823,7,
30,2,6,REQ_GET_END,1656926992855,7,
30,2,6,REQ_GET_START,1656926992855,8,
30,2,6,REQ_GET_END,1656926992881,8,
30,2,6,REQ_GET_START,1656926992881,9,
30,2,6,REQ_GET_END,1656926992900,9,
30,2,6,REQ_GET_START,1656926992900,10,
30,2,6,REQ_GET_END,1656926992919,10,
30,2,6,REQ_GET_START,1656926992919,11,
30,2,6,REQ_GET_END,1656926992940,11,
30,2,6,WS_OPEN_START,1656926992940,12,
30,2,6,WS_OPEN_END,1656926995014,12,
30,2,6,PLAYBACK_SLEEPBEFORE_START,1656926995035,13,
30,2,6,PLAYBACK_SLEEPBEFORE_END,1656926995054,13,
30,2,6,WS_SEND_START,1656926995054,13,
30,2,6,WS_SEND_END,1656926995054,13,
30,2,6,WS_RECV_INIT_START,1656926995054,14,
30,2,6,WS_RECV_INIT_END,1656926995054,14,
30,2,6,WS_RECV_START,1656926995054,15,
30,2,6,WS_RECV_END,1656926999204,15,
30,2,6,PLAYBACK_SLEEPBEFORE_START,1656926999204,16,
30,2,6,PLAYBACK_SLEEPBEFORE_END,1656926999444,16,
30,2,6,WS_SEND_START,1656926999444,16,
30,2,6,WS_SEND_END,1656926999445,16,
30,2,6,WS_RECV_START,1656926999445,17,
30,2,6,WS_RECV_END,1656927010680,17,
30,2,6,PLAYBACK_SLEEPBEFORE_START,1656927010681,18,
30,2,6,PLAYBACK_SLEEPBEFORE_END,1656927010719,18,
30,2,6,WS_CLOSE_START,1656927010719,18,
30,2,6,WS_CLOSE_END,1656927010722,18,
30,2,6,PLAYBACK_DONE,1656927010722,0,
